generation,block_id,reward_mean,reward_variance,reward_min,reward_max
1,0,0.005314983227696831,0.0003758096987603197,-0.003436559331566902,0.05653055117258039
1,1,0.1961713875441872,4.438830489944985e-05,0.1833994943629751,0.2
1,2,0.1859979498528662,0.0004620477945028636,0.1379861899168492,0.2
2,0,0.1308455589871042,0.001034261899586716,0.07915983969427143,0.1742632312604891
2,1,0.005723022911353676,0.0001204346891144363,-0.003335729896696154,0.03180511619690459
2,2,0.02212562107553591,0.0004866410405808165,-0.0004522383675123948,0.06007757929971882
3,0,0.0007269323989934222,9.461467967256767e-06,-0.00161182102059524,0.008621191164823424
3,1,0.01602810043474701,0.0003124315152175188,-5.220871999998822e-06,0.04958531539580661
3,2,0.00781123487295289,0.0001968667224978062,-0.0005068366466974256,0.03750674482798944
4,0,0.003507459057614244,3.146268964465885e-05,-0.001825562444874551,0.01473049950308984
4,1,0.004951340329613934,0.0001238546033307751,-0.0009940232997072589,0.03406124448900782
4,2,0.008277999855441621,0.0001417971964760528,-0.0006156924146170598,0.03132803748517567
5,0,0.00284049736452826,4.286791860368406e-05,-0.002775717148131711,0.017639045817505
5,1,-0.0003823248560842933,4.791902935503098e-07,-0.001958198695614776,3.76542399999763e-06
5,2,0.00804171330212566,8.786564964399809e-05,-0.0003309198541180517,0.02506822194676016
6,0,0.007611203607192629,0.000106592131702772,-0.0004537177152542135,0.03101322729441369
6,1,0.002643781082419899,5.35463949321331e-05,-0.001711513088069736,0.02191883851921787
6,2,0.004063950589872132,6.269056460946336e-05,-0.0002115369862651769,0.02343920237488018
7,0,0.008666130958875506,0.0001193256976466236,4.425798210484777e-06,0.02649038096180391
7,1,0.006299376849093058,9.286942089462539e-05,-0.0006242860197472174,0.02807728220751264
7,2,0.003510558151939732,4.353811341780048e-05,-0.001120890087085243,0.01713352112313872
8,0,0.002898941807279253,3.399302053622909e-05,-7.208815847382574e-06,0.01807119220478122
8,1,-7.948724233216285e-05,8.882733162447944e-07,-0.002082317006909776,0.001664158059616769
8,2,-7.503120742994211e-05,2.123695861068093e-08,-0.0003971376933360874,5.926345554994051e-05
9,0,0.001229913868636423,1.35922976321331e-05,-0.001101020111248988,0.0109370826641413
