Command: 'C:\Users\Hu\Desktop\璁烘枃\CED_schedule_Final\build_ablation\Release\CED_Schedule.exe' --solver CCHIHH --resample_gate 0 --seed 1 --generations 10000 --log_every 50 --data_dir 'C:\Users\Hu\Desktop\璁烘枃\CED_schedule_Final\data' --data_file data_matrix_T200_E100_D300.txt --cnum 100 --enum 100 --dnum 300 --tnum 200 --mopt 5
=== CED_Schedule Configuration ===
Data directory: "C:\\Users\\Hu\\Desktop\\论文\\CED_schedule_Final\\data"
Data file: data_matrix_T200_E100_D300.txt
Generations: 10000
Population size: 40
Random seed: 1
Pini (heuristic prob): 0.4
Objective alpha: 0.5
Solver: CCHIHH
Cnum/Enum/Dnum/Tnum/Mopt: 100/100/300/200/5
Migration: disabled
CCHIHH gate: disabled
CCHIHH blocks: enabled
CCHIHH migration: enabled
CCHIHH bandit: enabled
CCHIHH fixed ops: disabled
=================================
[Initial] Loading data from: "C:\\Users\\Hu\\Desktop\\论文\\CED_schedule_Final\\data\\data_matrix_T200_E100_D300.txt"
[Normalization] f1_ref (makespan) = 22665.1
[Normalization] f2_ref (energy) = 1874.7
[Normalization] alpha = 0.5

=== Running CC-HIHH-UCB Solver ===
[CC-HIHH] Initializing solver...
  CE_Tnum=200, M_Jnum=200, M_OPTnum=5, ops=1000
  Nvar=2400, popsize=40, nSubpop=8
  Block 0 (offload): start=0, len=400
  Block 1 (seq): start=400, len=1000
  Block 2 (dev): start=1400, len=1000
[CC-HIHH] Initial evaluation...
[CC-HIHH] Initial gbest_fit = 0.111917
Gen 50: best_fit = 0.0738537
Gen 100: best_fit = 0.0667368
Gen 150: best_fit = 0.0627167
Gen 200: best_fit = 0.0603
Gen 250: best_fit = 0.0585189
Gen 300: best_fit = 0.057158
Gen 350: best_fit = 0.0561966
Gen 400: best_fit = 0.0555199
Gen 450: best_fit = 0.0547532
Gen 500: best_fit = 0.0540769
Gen 550: best_fit = 0.0537182
Gen 600: best_fit = 0.0532373
Gen 650: best_fit = 0.0530044
Gen 700: best_fit = 0.0525542
Gen 750: best_fit = 0.0521231
Gen 800: best_fit = 0.0515793
Gen 850: best_fit = 0.0507832
Gen 900: best_fit = 0.049807
Gen 950: best_fit = 0.0495701
Gen 1000: best_fit = 0.0492141
Gen 1050: best_fit = 0.0487187
Gen 1100: best_fit = 0.0484524
Gen 1150: best_fit = 0.0482154
Gen 1200: best_fit = 0.0481195
Gen 1250: best_fit = 0.0479387
