Command: 'C:\Users\Hu\Desktop\CED_schedule_Final_Branch2_åˆ†å—+HIHH_CLEAN\build\Release\CED_Schedule.exe' --solver CCHIHH --seed 1 --generations 10000 --log_every 50 --data_dir 'C:\Users\Hu\Desktop\CED_schedule_Final_Branch2_åˆ†å—+HIHH_CLEAN\data' --data_file data_matrix_T300_E150_D500.txt --cnum 150 --enum 150 --dnum 500 --tnum 300 --mopt 5
=== CED_Schedule Configuration ===
Data directory: "C:\\Users\\Hu\\Desktop\\CED_schedule_Final_Branch2_·Ö¿é+HIHH_CLEAN\\data"
Data file: data_matrix_T300_E150_D500.txt
Generations: 10000
Population size: 40
Random seed: 1
Pini (heuristic prob): 0.4
Solver: CCHIHH
Cnum/Enum/Dnum/Tnum/Mopt: 150/150/500/300/5
Migration: disabled
=================================
[Initial] Loading data from: "C:\\Users\\Hu\\Desktop\\CED_schedule_Final_Branch2_·Ö¿é+HIHH_CLEAN\\data\\data_matrix_T300_E150_D500.txt"

=== Running CC-HIHH-UCB Solver ===
[CC-HIHH] Initializing solver...
  CE_Tnum=300, M_Jnum=300, M_OPTnum=5, ops=1500
  Nvar=3600, popsize=40, nSubpop=8
  Block 0 (offload): start=0, len=600
  Block 1 (seq): start=600, len=1500
  Block 2 (dev): start=2100, len=1500
[CC-HIHH] Initial evaluation...
[CC-HIHH] Initial gbest_fit = 2400.03
Gen 50: best_fit = 1678.22
Gen 100: best_fit = 1597.63
Gen 150: best_fit = 1524.49
Gen 200: best_fit = 1455.51
Gen 250: best_fit = 1429.21
Gen 300: best_fit = 1410.12
Gen 350: best_fit = 1401.02
Gen 400: best_fit = 1386.46
Gen 450: best_fit = 1361.74
Gen 500: best_fit = 1351.49
Gen 550: best_fit = 1341.43
Gen 600: best_fit = 1335.69
Gen 650: best_fit = 1330.9
Gen 700: best_fit = 1326.78
Gen 750: best_fit = 1324.38
Gen 800: best_fit = 1320.8
Gen 850: best_fit = 1318.33
Gen 900: best_fit = 1316.26
Gen 950: best_fit = 1313.77
Gen 1000: best_fit = 1311.28
Gen 1050: best_fit = 1309.37
Gen 1100: best_fit = 1307.85
Gen 1150: best_fit = 1305.96
Gen 1200: best_fit = 1304.55
Gen 1250: best_fit = 1302.87
Gen 1300: best_fit = 1299.38
