Command: 'build_codex\Release\CED_Schedule.exe' '--solver' 'CCHIHH' '--stable' '--resample_gate' '15' '--data_dir' 'data' '--data_file' 'data_matrix_T200_E100_D300.txt' '--generations' '10000' '--log_every' '50' '--nsubpop' '8' '--seed' '7' '--cnum' '100' '--enum' '100' '--dnum' '300' '--tnum' '200' '--mopt' '5' '--cchihh_op_stats' 'results\operator_ablation\T200\roundrobin\op_freq_roundrobin_T200_run6.csv' '--cchihh_op_stats_every' '50' '--cchihh_global_stats' 'results\operator_ablation\T200\roundrobin\global_stats_roundrobin_T200_run6.csv' '--cchihh_global_stats_every' '50' '--op_mode' 'roundrobin'
=== CED_Schedule Configuration ===
Data directory: "data"
Data file: data_matrix_T200_E100_D300.txt
Generations: 10000
Population size: 40
Random seed: 7
Pini (heuristic prob): 0.4
Objective alpha: 0.5
Solver: CCHIHH
Cnum/Enum/Dnum/Tnum/Mopt: 100/100/300/200/5
Migration: disabled
Stable mode: enabled
  resample_gate=15 reward_clip=0.2 eps0=0.2 eps_min=0.02 eps_k=0.01 lr0=0.05 lr_k=0.002
CCHIHH gate: enabled
CCHIHH blocks: enabled
CCHIHH migration: enabled
CCHIHH op mode: roundrobin
CCHIHH fixed ops: disabled
CCHIHH op stats: results\operator_ablation\T200\roundrobin\op_freq_roundrobin_T200_run6.csv
CCHIHH global stats: results\operator_ablation\T200\roundrobin\global_stats_roundrobin_T200_run6.csv
=================================
[Initial] Loading data from: "data\\data_matrix_T200_E100_D300.txt"
[Normalization] f1_ref (makespan) = 22665.1
[Normalization] f2_ref (energy) = 1876.24
[Normalization] alpha = 0.5

=== Running CC-HIHH-UCB Solver ===
[CC-HIHH] Initializing solver...
  CE_Tnum=200, M_Jnum=200, M_OPTnum=5, ops=1000
  Nvar=2400, popsize=40, nSubpop=8
  Block 0 (offload): start=0, len=400
  Block 1 (seq): start=400, len=1000
  Block 2 (dev): start=1400, len=1000
[CC-HIHH] Initial evaluation...
[CC-HIHH] Initial gbest_fit = 0.105015
Gen 50: best_fit = 0.0756595
Gen 100: best_fit = 0.066269
Gen 150: best_fit = 0.0625853
Gen 200: best_fit = 0.0608481
Gen 250: best_fit = 0.0589576
Gen 300: best_fit = 0.0565752
Gen 350: best_fit = 0.0553799
Gen 400: best_fit = 0.0545546
Gen 450: best_fit = 0.0530255
Gen 500: best_fit = 0.0519876
Gen 550: best_fit = 0.0513279
Gen 600: best_fit = 0.0504651
Gen 650: best_fit = 0.0498265
Gen 700: best_fit = 0.0493696
Gen 750: best_fit = 0.0487769
Gen 800: best_fit = 0.0479825
Gen 850: best_fit = 0.0476783
Gen 900: best_fit = 0.0473354
Gen 950: best_fit = 0.0470685
Gen 1000: best_fit = 0.046653
Gen 1050: best_fit = 0.0463965
Gen 1100: best_fit = 0.0462064
Gen 1150: best_fit = 0.0460127
Gen 1200: best_fit = 0.0457435
Gen 1250: best_fit = 0.0455038
Gen 1300: best_fit = 0.0453721
Gen 1350: best_fit = 0.0451533
Gen 1400: best_fit = 0.0448603
Gen 1450: best_fit = 0.0447666
Gen 1500: best_fit = 0.0446453
Gen 1550: best_fit = 0.0445472
Gen 1600: best_fit = 0.0443911
Gen 1650: best_fit = 0.0442879
Gen 1700: best_fit = 0.044214
Gen 1750: best_fit = 0.0439682
Gen 1800: best_fit = 0.0439357
Gen 1850: best_fit = 0.0437783
Gen 1900: best_fit = 0.0436707
Gen 1950: best_fit = 0.0435759
Gen 2000: best_fit = 0.0435234
Gen 2050: best_fit = 0.0434413
Gen 2100: best_fit = 0.0433277
Gen 2150: best_fit = 0.043186
Gen 2200: best_fit = 0.0431011
Gen 2250: best_fit = 0.0429767
Gen 2300: best_fit = 0.0429245
