Command: 'C:\Users\Hu\Desktop\璁烘枃\CED_schedule_Final\build_ablation\Release\CED_Schedule.exe' --solver CGA --seed 4 --generations 10000 --log_every 50 --data_dir 'C:\Users\Hu\Desktop\璁烘枃\CED_schedule_Final\data' --data_file data_matrix_100.txt --cnum 100 --enum 100 --dnum 300 --tnum 100 --mopt 5
Command: 'C:\Users\Hu\Desktop\论文\CED_schedule_Final\build_ablation\Release\CED_Schedule.exe' '--solver' 'CGA' '--seed' '4' '--generations' '10000' '--log_every' '50' '--data_dir' 'C:\Users\Hu\Desktop\论文\CED_schedule_Final\data' '--data_file' 'data_matrix_100.txt' '--cnum' '100' '--enum' '100' '--dnum' '300' '--tnum' '100' '--mopt' '5'
=== CED_Schedule Configuration ===
Data directory: "C:\\Users\\Hu\\Desktop\\论文\\CED_schedule_Final\\data"
Data file: data_matrix_100.txt
Generations: 10000
Population size: 40
Random seed: 4
Pini (heuristic prob): 0.4
Objective alpha: 0.5
Solver: CGA
Cnum/Enum/Dnum/Tnum/Mopt: 100/100/300/100/5
Migration: disabled
CGA input: (raw data mode via --data_dir/--data_file)
CGA VM count (raw mode): 35
CGA communication scale (raw mode): 0.01
CGA edge ratio (raw mode): 0.6
CGA deadline factor (raw mode): 1.5
=================================
[Initial] Loading data from: "C:\\Users\\Hu\\Desktop\\论文\\CED_schedule_Final\\data\\data_matrix_100.txt"
[Normalization] f1_ref (makespan) = 90.9285
[Normalization] f2_ref (energy) = 7.54135
[Normalization] alpha = 0.5

=== Running CGA Solver ===
CGA mode: objective-compatible with CED_Schedule (best_fit smaller is better)
CGA params: pop=300, gen=10000, pc=0.75, pm(early/late)=0.03/0.01, cat=150, cat_apply_gen<=5000
Gen 50: best_fit = 0.386725
Gen 100: best_fit = 0.3865
Gen 150: best_fit = 0.385989
Gen 200: best_fit = 0.384866
Gen 250: best_fit = 0.384539
Gen 300: best_fit = 0.383988
Gen 350: best_fit = 0.383436
Gen 400: best_fit = 0.382558
Gen 450: best_fit = 0.382272
Gen 500: best_fit = 0.381945
Gen 550: best_fit = 0.381496
Gen 600: best_fit = 0.38121
Gen 650: best_fit = 0.38121
Gen 700: best_fit = 0.380679
Gen 750: best_fit = 0.380005
Gen 800: best_fit = 0.378943
Gen 850: best_fit = 0.378943
Gen 900: best_fit = 0.378126
Gen 950: best_fit = 0.37784
Gen 1000: best_fit = 0.377023
Gen 1050: best_fit = 0.376533
Gen 1100: best_fit = 0.376002
Gen 1150: best_fit = 0.375553
Gen 1200: best_fit = 0.375083
Gen 1250: best_fit = 0.374572
Gen 1300: best_fit = 0.374572
Gen 1350: best_fit = 0.374123
Gen 1400: best_fit = 0.374103
Gen 1450: best_fit = 0.373653
Gen 1500: best_fit = 0.372939
