Command: 'C:\Users\Hu\Desktop\璁烘枃\CED_schedule_Final\build_ablation\Release\CED_Schedule.exe' --solver CCHIHH --stable --cchihh_random_ops --seed 6 --generations 10000 --log_every 50 --data_dir 'C:\Users\Hu\Desktop\璁烘枃\CED_schedule_Final\data' --data_file data_matrix_T500_E200_D800.txt --resample_gate 15 --cnum 200 --enum 200 --dnum 800 --tnum 500 --mopt 5
=== CED_Schedule Configuration ===
Data directory: "C:\\Users\\Hu\\Desktop\\论文\\CED_schedule_Final\\data"
Data file: data_matrix_T500_E200_D800.txt
Generations: 10000
Population size: 40
Random seed: 6
Pini (heuristic prob): 0.4
Solver: CCHIHH
Cnum/Enum/Dnum/Tnum/Mopt: 200/200/800/500/5
Migration: disabled
Stable mode: enabled
  resample_gate=15 reward_clip=0.2 eps0=0.2 eps_min=0.02 eps_k=0.01 lr0=0.05 lr_k=0.002
CCHIHH gate: enabled
CCHIHH blocks: enabled
CCHIHH migration: enabled
CCHIHH bandit: random
CCHIHH fixed ops: disabled
=================================
[Initial] Loading data from: "C:\\Users\\Hu\\Desktop\\论文\\CED_schedule_Final\\data\\data_matrix_T500_E200_D800.txt"

=== Running CC-HIHH-UCB Solver ===
[CC-HIHH] Initializing solver...
  CE_Tnum=500, M_Jnum=500, M_OPTnum=5, ops=2500
  Nvar=6000, popsize=40, nSubpop=8
  Block 0 (offload): start=0, len=1000
  Block 1 (seq): start=1000, len=2500
  Block 2 (dev): start=3500, len=2500
[CC-HIHH] Initial evaluation...
[CC-HIHH] Initial gbest_fit = 3138.68
Gen 50: best_fit = 2061.39
Gen 100: best_fit = 1921.58
Gen 150: best_fit = 1839.03
Gen 200: best_fit = 1797.7
Gen 250: best_fit = 1772.13
Gen 300: best_fit = 1747.58
Gen 350: best_fit = 1723.81
Gen 400: best_fit = 1687.4
Gen 450: best_fit = 1657.81
Gen 500: best_fit = 1632.52
Gen 550: best_fit = 1602.3
Gen 600: best_fit = 1590.92
Gen 650: best_fit = 1561.29
Gen 700: best_fit = 1545.47
Gen 750: best_fit = 1532.91
Gen 800: best_fit = 1522.97
Gen 850: best_fit = 1512.37
Gen 900: best_fit = 1507.59
Gen 950: best_fit = 1502.61
Gen 1000: best_fit = 1498.15
Gen 1050: best_fit = 1494.76
Gen 1100: best_fit = 1491.3
