Command: 'C:\Users\Hu\Desktop\璁烘枃\CED_schedule_Final\build_qhh\Release\CED_Schedule.exe' --solver GA --seed 8 --generations 10000 --log_every 50 --data_dir 'C:\Users\Hu\Desktop\璁烘枃\CED_schedule_Final\data' --data_file data_matrix_100.txt --cnum 100 --enum 100 --dnum 300 --tnum 100 --mopt 5
=== CED_Schedule Configuration ===
Data directory: "C:\\Users\\Hu\\Desktop\\论文\\CED_schedule_Final\\data"
Data file: data_matrix_100.txt
Generations: 10000
Population size: 40
Random seed: 8
Pini (heuristic prob): 0.4
Solver: GA
Cnum/Enum/Dnum/Tnum/Mopt: 100/100/300/100/5
Migration: disabled
=================================
[Initial] Loading data from: "C:\\Users\\Hu\\Desktop\\论文\\CED_schedule_Final\\data\\data_matrix_100.txt"
Gen 4750: best_fit = 55.193
Gen 4800: best_fit = 55.1887
Gen 4850: best_fit = 55.1887
Gen 4900: best_fit = 55.1856
Gen 4950: best_fit = 55.1856
Gen 5000: best_fit = 55.1856
Gen 5050: best_fit = 55.1856
Gen 5100: best_fit = 55.1856
Gen 5150: best_fit = 55.1856
Gen 5200: best_fit = 55.1856
Gen 5250: best_fit = 55.1856
Gen 5300: best_fit = 55.1856
Gen 5350: best_fit = 55.1856
Gen 5400: best_fit = 55.1856
Gen 5450: best_fit = 55.1856
Gen 5500: best_fit = 55.1856
Gen 5550: best_fit = 55.1856
Gen 5600: best_fit = 55.1816
Gen 5650: best_fit = 55.1816
Gen 5700: best_fit = 55.1816
Gen 5750: best_fit = 55.1816
Gen 5800: best_fit = 55.1816
Gen 5850: best_fit = 55.1816
Gen 5900: best_fit = 55.1779
Gen 5950: best_fit = 55.1779
Gen 6000: best_fit = 55.1779
Gen 6050: best_fit = 55.1742
Gen 6100: best_fit = 55.1742
Gen 6150: best_fit = 55.1742
Gen 6200: best_fit = 55.1742
Gen 6250: best_fit = 55.1742
Gen 6300: best_fit = 55.1742
Gen 6350: best_fit = 55.1742
Gen 6400: best_fit = 55.1742
Gen 6450: best_fit = 55.1742
Gen 6500: best_fit = 55.1742
Gen 6550: best_fit = 55.1742
Gen 6600: best_fit = 55.1742
Gen 6650: best_fit = 55.1699
Gen 6700: best_fit = 55.1665
Gen 6750: best_fit = 55.1628
Gen 6800: best_fit = 55.1628
Gen 6850: best_fit = 55.1597
Gen 6900: best_fit = 55.1597
Gen 6950: best_fit = 55.1597
Gen 7000: best_fit = 55.1597
Gen 7050: best_fit = 55.1597
Gen 7100: best_fit = 55.1557
Gen 7150: best_fit = 55.1557
Gen 7200: best_fit = 55.1557
Gen 7250: best_fit = 55.1523
Gen 7300: best_fit = 55.1486
Gen 7350: best_fit = 55.1486
Gen 7400: best_fit = 55.1486
Gen 7450: best_fit = 55.1486
Gen 7500: best_fit = 55.1452
Gen 7550: best_fit = 55.1452
Gen 7600: best_fit = 55.1452
Gen 7650: best_fit = 55.1452
Gen 7700: best_fit = 55.1452
Gen 7750: best_fit = 55.1452
Gen 7800: best_fit = 55.1452
Gen 7850: best_fit = 55.1452
Gen 7900: best_fit = 55.1452
Gen 7950: best_fit = 55.1452
Gen 8000: best_fit = 55.1452
Gen 8050: best_fit = 55.1452
Gen 8100: best_fit = 55.1452
Gen 8150: best_fit = 55.1452
Gen 8200: best_fit = 55.1452
Gen 8250: best_fit = 55.1452
Gen 8300: best_fit = 55.1452
Gen 8350: best_fit = 55.1452
Gen 8400: best_fit = 55.1452
Gen 8450: best_fit = 55.1419
Gen 8500: best_fit = 55.1419
Gen 8550: best_fit = 55.1419
Gen 8600: best_fit = 55.1419
Gen 8650: best_fit = 55.1419
Gen 8700: best_fit = 55.1419
Gen 8750: best_fit = 55.1375
Gen 8800: best_fit = 55.1375
Gen 8850: best_fit = 55.1375
Gen 8900: best_fit = 55.1332
Gen 8950: best_fit = 55.1332
Gen 9000: best_fit = 55.1332
Gen 9050: best_fit = 55.1332
Gen 9100: best_fit = 55.1332
Gen 9150: best_fit = 55.1332
Gen 9200: best_fit = 55.1332
Gen 9250: best_fit = 55.1332
Gen 9300: best_fit = 55.1252
Gen 9350: best_fit = 55.1252
Gen 9400: best_fit = 55.1252
Gen 9450: best_fit = 55.1181
Gen 9500: best_fit = 55.1181
Gen 9550: best_fit = 55.1151
Gen 9600: best_fit = 55.1117
Gen 9650: best_fit = 55.1074
Gen 9700: best_fit = 55.1074
Gen 9750: best_fit = 55.1074
Gen 9800: best_fit = 55.1074
Gen 9850: best_fit = 55.1034
Gen 9900: best_fit = 55.1034
Gen 9950: best_fit = 55.1034
Gen 10000: best_fit = 55.1034

=== Final Results ===
Solver: GA
Generation = 10000
The best solution = 55.1034
Time = 10.069 s

exit code 0
